Date,AABA_Open,AAPL_Open,all_stocks_Open,AMZN_Open,AXP_Open,BA_Open,CAT_Open,CSCO_Open,CVX_Open,GE_Open,GOOGL_Open,GS_Open,HD_Open,IBM_Open,INTC_Open,JNJ_Open,JPM_Open,KO_Open,MCD_Open,MMM_Open,MRK_Open,MSFT_Open,NKE_Open,PFE_Open,PG_Open,TRV_Open,UNH_Open,UTX_Open,VZ_Open,WMT_Open,XOM_Open,AABA_High,AAPL_High,all_stocks_High,AMZN_High,AXP_High,BA_High,CAT_High,CSCO_High,CVX_High,GE_High,GOOGL_High,GS_High,HD_High,IBM_High,INTC_High,JNJ_High,JPM_High,KO_High,MCD_High,MMM_High,MRK_High,MSFT_High,NKE_High,PFE_High,PG_High,TRV_High,UNH_High,UTX_High,VZ_High,WMT_High,XOM_High,AABA_Low,AAPL_Low,all_stocks_Low,AMZN_Low,AXP_Low,BA_Low,CAT_Low,CSCO_Low,CVX_Low,GE_Low,GOOGL_Low,GS_Low,HD_Low,IBM_Low,INTC_Low,JNJ_Low,JPM_Low,KO_Low,MCD_Low,MMM_Low,MRK_Low,MSFT_Low,NKE_Low,PFE_Low,PG_Low,TRV_Low,UNH_Low,UTX_Low,VZ_Low,WMT_Low,XOM_Low,AABA_Close,AAPL_Close,all_stocks_Close,AMZN_Close,AXP_Close,BA_Close,CAT_Close,CSCO_Close,CVX_Close,GE_Close,GOOGL_Close,GS_Close,HD_Close,IBM_Close,INTC_Close,JNJ_Close,JPM_Close,KO_Close,MCD_Close,MMM_Close,MRK_Close,MSFT_Close,NKE_Close,PFE_Close,PG_Close,TRV_Close,UNH_Close,UTX_Close,VZ_Close,WMT_Close,XOM_Close,AABA_Volume,AAPL_Volume,all_stocks_Volume,AMZN_Volume,AXP_Volume,BA_Volume,CAT_Volume,CSCO_Volume,CVX_Volume,GE_Volume,GOOGL_Volume,GS_Volume,HD_Volume,IBM_Volume,INTC_Volume,JNJ_Volume,JPM_Volume,KO_Volume,MCD_Volume,MMM_Volume,MRK_Volume,MSFT_Volume,NKE_Volume,PFE_Volume,PG_Volume,TRV_Volume,UNH_Volume,UTX_Volume,VZ_Volume,WMT_Volume,XOM_Volume
2012-12-10,18.64,83.11,90.31,249.94,55.9,73.89,84.05,19.08,104.4,20.87,347.85,118.12,64.93,189.71,19.63,69.58,40.78,37.31,86.64,90.31,44.38,26.5,24.41,25.04,69.5,71.07,53.96,79.97,43.85,71.47,87.38,19.47,83.11,92.48,255.55,56.95,75.58,87.55,19.9,107.69,21.5,348.79,118.39,64.99,193.54,20.36,70.8,42.67,37.78,90.17,92.48,44.82,26.98,24.83,25.78,70.66,74.36,54.33,81.36,44.5,72.6,88.95,18.6,74.09,89.6,247.3,55.47,72.93,83.75,19.0,103.94,20.71,341.51,115.62,63.03,186.94,19.61,69.45,40.2,37.08,86.27,89.6,44.16,26.26,24.15,25.02,69.07,70.52,53.28,79.34,43.63,71.1,87.1,19.43,75.69,91.87,247.77,56.75,75.53,87.23,19.79,106.96,21.39,343.05,117.01,63.04,192.62,20.08,70.6,42.31,37.64,89.41,91.87,44.48,26.94,24.52,25.41,70.22,73.34,54.19,81.01,44.03,72.15,88.41,24815519.8,209901181.0,2463664.2,3040752.2,4181456.2,4116700.2,5776546.2,44120735.6,6189759.8,35440798.6,1720579.6,3299685.4,6798774.0,3788190.6,43815107.0,10899155.4,25410119.0,10918058.0,7082275.0,2463664.2,9535650.0,50097182.6,7525867.2,32994729.8,8932341.8,3002443.2,4510439.6,3568680.0,13212954.2,8537739.8,11786706.4
2012-12-17,19.53,77.11,92.65,248.5,57.0,75.62,87.6,19.85,107.29,21.48,345.34,117.56,63.27,193.18,20.16,70.93,42.6,37.63,89.76,92.65,44.66,27.05,24.5,25.53,70.29,73.54,54.25,81.45,44.09,72.25,88.61,19.74,78.51,94.0,254.54,58.35,76.05,89.69,20.14,109.18,21.95,369.51,123.49,63.5,194.8,20.99,71.62,43.51,37.99,89.99,94.0,45.49,27.62,25.0,25.78,70.99,74.5,55.82,81.91,44.94,72.7,90.37,19.26,71.6,92.0,246.65,56.51,73.53,87.04,19.6,107.15,21.36,344.2,117.04,61.79,191.26,20.15,70.49,42.42,37.38,88.5,92.0,43.41,26.68,24.2,25.15,69.62,73.04,53.92,79.5,43.86,68.74,87.92,19.69,74.12,93.03,253.86,57.27,74.65,89.64,20.11,108.68,21.93,360.75,123.49,63.31,193.62,20.57,70.94,43.48,37.5,89.91,93.03,43.63,27.1,24.5,25.36,69.93,74.19,54.36,79.99,44.12,69.2,88.87,19349464.0,173662836.2,3194136.2,2816167.6,5174826.2,5175687.4,6106890.2,44536161.6,5758567.6,43636195.0,2745583.8,4719004.2,6788811.2,3925685.8,42026634.6,12029090.0,20726160.2,13239510.4,5303695.4,3194136.2,13009252.8,45093075.6,8876096.0,28302295.2,8795286.0,2255314.8,5348555.8,4388486.2,10199770.4,14656240.2,13740291.0
2012-12-24,19.72,75.0,93.13,254.57,57.75,74.3,89.67,20.1,108.54,21.85,358.66,124.82,63.39,193.85,20.68,71.06,43.83,37.53,89.99,93.13,43.59,27.25,24.52,25.35,69.89,74.25,54.62,80.1,44.12,69.11,88.75,19.76,76.41,94.14,263.11,58.22,76.56,91.83,20.54,111.11,21.91,364.91,129.72,63.39,196.45,21.31,71.31,44.54,37.7,90.85,94.14,44.46,27.73,26.56,25.79,70.28,74.5,55.52,83.64,44.16,69.66,89.74,19.23,72.89,91.94,254.57,56.36,74.14,86.48,19.59,108.32,20.56,354.09,124.49,60.55,191.57,20.48,69.94,43.31,36.53,89.1,91.94,41.31,27.0,24.3,25.0,68.24,72.33,54.43,79.9,43.25,68.17,86.8,19.65,74.31,93.19,258.62,57.53,75.97,87.48,19.83,108.63,20.82,355.1,127.54,61.57,192.4,20.64,70.02,43.92,36.73,89.29,93.19,41.42,27.06,26.4,25.08,68.52,72.36,54.85,82.24,43.54,68.57,86.92,19637510.2,116449155.2,3255554.6,3107951.8,6651822.6,5041341.6,6734266.4,38034967.8,7701747.6,64047877.2,2190374.0,5146818.8,8548903.4,4487769.4,40926176.6,13431346.8,28169070.8,16985909.4,5580157.2,3255554.6,18926087.2,55249487.0,12333330.4,32121846.4,11088343.2,2844440.0,5271349.2,5204000.4,14348622.4,9478224.8,17146340.4
2012-12-31,19.7,74.14,93.35,257.15,57.62,75.97,87.67,19.83,109.1,20.81,354.39,128.16,61.52,192.21,20.74,69.95,43.95,36.7,89.12,93.35,41.45,27.03,26.22,25.05,68.57,72.47,54.8,82.34,43.54,68.56,87.21,19.97,76.49,93.73,257.42,57.71,76.3,89.8,20.07,109.27,21.0,356.8,129.3,61.87,193.53,20.93,70.4,44.18,36.8,89.37,93.73,41.58,27.2,26.25,25.33,68.59,72.7,54.85,82.45,43.79,68.65,87.68,19.28,72.09,91.4,242.75,55.88,74.0,86.55,19.31,105.75,20.26,348.35,124.57,60.21,188.84,20.16,69.18,42.9,35.58,86.81,91.4,40.02,26.37,25.3,24.63,66.83,70.73,53.49,80.28,42.49,67.37,84.7,19.9,76.02,92.85,250.87,57.48,75.36,89.61,19.65,108.14,20.99,354.04,127.56,61.85,191.55,20.62,70.1,43.97,36.25,88.21,92.85,40.94,26.71,25.8,25.08,67.89,71.82,54.24,82.01,43.27,68.23,86.55,15175261.0,110707684.5,2090582.75,3269228.25,4595432.0,3665321.0,4429343.75,28591309.5,5362980.75,39545790.75,1557905.75,2739286.25,6507129.0,3742312.5,30315407.5,10225623.0,17670912.5,12769160.75,4398700.5,2090582.75,11044175.75,35510260.0,7295181.5,25469094.75,7528242.25,1833333.25,3641334.5,2756312.0,9861832.75,6501494.0,14542610.0
2013-01-07,20.2,79.12,94.19,256.08,58.33,76.55,92.95,20.12,110.27,21.51,360.07,131.3,63.57,194.09,21.15,71.02,44.98,36.99,89.4,94.19,41.86,27.25,26.2,25.53,68.65,73.09,54.88,83.43,44.49,68.93,87.79,20.32,79.29,95.73,269.72,59.99,78.02,95.67,20.68,110.92,21.54,371.11,134.64,63.93,196.35,21.48,71.73,45.48,37.87,91.05,95.73,42.5,27.73,26.54,26.05,69.5,74.19,55.0,84.99,44.87,69.35,89.09,19.28,73.6,93.96,253.26,58.31,75.34,92.89,20.01,108.74,20.96,358.63,129.62,62.38,192.34,21.05,70.3,44.2,36.66,89.25,93.96,40.94,26.64,25.7,25.33,68.35,72.5,51.55,83.11,43.75,68.12,87.24,19.4,74.8,95.49,268.46,59.86,76.13,95.21,20.29,109.75,21.13,367.74,134.26,62.84,193.14,21.25,71.4,45.41,37.3,90.91,95.49,42.12,26.69,26.48,25.98,68.62,73.06,52.09,84.57,44.69,68.4,87.93,19104609.0,124496463.0,2840502.25,3202787.5,4746703.25,4907290.25,7987958.0,39524057.0,5559428.75,39288838.5,2319981.75,4456793.75,6344156.0,3530455.5,38798901.0,10414323.0,26149715.25,17039402.25,6012066.5,2840502.25,16609481.75,47711079.25,7007554.0,30416893.0,7213896.25,2308212.75,9510310.0,3876698.0,15885927.5,7985720.5,13161976.25
2013-01-14,19.32,75.6,95.17,267.07,59.68,75.24,94.67,20.18,109.48,21.1,368.14,133.71,62.75,192.92,21.23,71.31,45.4,37.19,90.54,95.17,42.25,26.75,26.36,26.0,68.52,72.98,52.0,84.39,44.03,68.28,87.82,19.75,75.98,97.39,274.26,61.97,77.12,95.48,20.99,112.95,21.24,372.87,138.15,63.9,195.0,22.13,72.79,46.2,37.28,92.12,97.39,43.56,27.08,26.74,26.88,69.98,75.14,54.42,85.97,44.26,69.03,89.75,18.89,71.22,95.1,262.3,59.53,73.11,93.57,20.08,109.1,20.68,361.54,132.7,62.73,191.28,21.02,71.25,44.96,36.52,89.98,95.1,42.18,26.28,26.08,25.98,68.4,72.85,51.36,83.25,42.49,67.72,87.29,19.43,71.68,97.08,272.73,61.21,76.55,94.63,20.97,112.85,21.12,361.99,136.13,63.48,192.62,22.0,72.56,45.88,36.99,91.53,97.08,43.34,26.89,26.6,26.74,69.63,74.95,53.36,85.8,42.59,68.3,89.58,20923556.8,127619028.6,2626662.4,2966510.0,6612625.0,10449740.4,4347930.2,34720690.2,5599283.0,35100272.0,1937500.4,3693684.4,5192305.4,3580745.8,41654354.8,8909548.8,21554475.0,13428406.6,4605057.4,2626662.4,12210689.0,53804830.4,7069053.2,30244283.0,9948930.2,1509640.0,7435572.6,3650271.2,14531909.4,6819069.4,11895048.0
2013-01-21,19.28,71.19,96.83,270.68,60.15,76.21,94.21,20.92,112.26,21.04,360.02,135.55,63.5,191.31,21.95,72.25,45.49,36.99,91.11,96.83,43.38,26.83,26.52,26.59,69.16,74.69,53.22,85.18,42.46,68.19,89.18,20.2,72.96,98.8,274.5,61.2,76.98,97.62,21.18,115.86,22.19,367.87,144.81,65.48,195.0,23.06,73.23,46.87,37.71,92.3,98.8,43.54,27.47,27.0,26.96,70.0,76.66,54.63,87.36,42.56,69.37,90.94,19.28,69.05,96.57,267.83,58.9,72.68,94.18,20.78,112.15,21.01,351.02,135.12,63.45,190.39,21.03,72.0,45.35,36.8,90.86,96.57,42.5,26.82,26.44,26.34,69.11,74.51,53.17,84.91,41.5,68.1,89.0,20.02,71.43,98.74,272.12,59.78,75.04,97.62,21.02,115.24,22.04,352.61,144.45,65.47,194.47,21.25,73.23,46.46,37.7,92.26,98.74,42.98,27.25,26.64,26.54,69.94,76.31,54.56,86.95,42.54,69.2,90.8,19357664.75,155898205.75,2548449.75,2305717.75,6261495.5,13702633.75,5440376.75,38506223.75,6825581.75,60610999.0,2848059.0,7231904.25,5843954.0,3897220.25,78886601.5,10178135.75,35789412.75,12018426.0,4115598.25,2548449.75,13935872.5,48294743.0,5704815.5,37589859.5,7878613.0,1809386.5,8435534.25,3214274.0,15229860.0,6526735.5,12360058.0
2013-01-28,19.91,72.08,98.39,271.62,59.62,74.12,96.39,20.95,115.11,22.18,352.68,144.01,65.39,194.36,21.28,72.92,46.25,37.74,92.15,98.39,42.77,27.3,26.71,26.57,69.86,79.5,54.65,86.63,43.0,69.05,90.27,20.52,73.57,100.98,284.72,59.9,75.54,98.74,21.26,116.58,22.54,379.62,146.74,68.15,208.58,21.29,74.0,47.16,37.74,94.58,100.98,43.5,28.23,27.78,27.3,74.23,80.0,56.53,90.0,43.42,70.0,91.8,19.72,62.14,98.1,266.65,58.7,73.45,94.66,20.61,114.53,21.75,348.11,143.3,65.22,194.01,20.88,72.42,45.92,36.86,91.81,98.1,42.55,27.0,26.4,26.42,69.75,77.15,54.56,86.34,42.34,68.8,90.21,20.31,64.26,100.65,276.04,59.07,74.0,97.45,21.06,116.04,22.5,375.74,144.15,67.58,204.93,21.05,73.62,46.64,37.01,94.36,100.65,42.93,27.91,27.25,26.84,73.77,77.35,55.81,89.8,42.77,69.35,91.11,19182095.4,238869482.6,3563246.8,3473476.0,5653128.8,7633281.2,8805903.6,35830015.6,4918553.6,48176450.2,3388288.2,4286814.2,7183001.0,6066886.6,73000302.0,10167767.2,21822320.8,15102967.2,6303820.2,3563246.8,12784634.8,69739640.8,8077763.6,41154741.2,14110848.0,2439121.2,6316656.6,4485237.2,17104522.6,7255391.4,11323273.6
2013-02-04,20.87,65.5,100.33,275.35,59.08,74.24,97.92,20.98,116.28,22.49,373.75,144.1,67.5,204.34,21.09,73.67,46.28,36.88,94.15,100.33,43.19,27.82,27.2,26.94,73.55,77.4,55.75,89.81,42.82,69.21,91.21,20.88,66.09,101.99,284.2,60.12,75.53,99.7,21.13,117.5,22.64,388.7,150.4,67.8,205.73,21.46,74.8,48.0,37.71,96.32,101.99,43.77,28.19,27.36,27.84,75.97,80.44,56.69,90.75,44.84,70.54,91.93,19.31,63.14,100.06,258.35,58.81,73.0,97.72,20.4,114.29,22.18,373.64,143.84,66.32,202.96,21.01,73.56,46.25,36.86,94.05,100.06,40.83,27.4,26.72,26.84,73.52,77.09,55.21,87.57,42.72,69.13,88.84,19.34,63.19,100.77,259.98,59.41,75.21,98.26,20.82,115.2,22.31,379.89,147.52,66.36,203.79,21.16,74.11,47.68,37.35,94.6,100.77,40.85,27.44,26.83,27.17,75.25,78.0,55.75,89.54,44.52,69.63,89.15,36145638.0,116207078.4,3192524.0,7974454.6,5605227.8,7907914.4,6342079.0,31676108.2,6028146.6,36896202.8,2380533.8,4306754.2,5390214.8,3253549.2,49322338.8,10261959.2,20688789.2,13059737.4,5351369.6,3192524.0,22008194.0,49895183.8,6910895.2,43965951.6,13042337.4,2582933.0,6342143.2,5452937.4,15449534.0,8162399.8,14478764.8
2013-02-11,19.49,63.44,101.31,262.0,59.78,75.69,98.58,20.88,115.74,22.48,380.95,148.35,66.63,204.31,21.14,74.49,47.94,37.56,94.59,101.31,41.05,27.62,26.97,27.24,75.44,78.2,57.07,90.26,44.71,69.87,89.88,20.98,69.28,103.33,268.03,62.34,77.54,99.1,21.34,116.38,22.62,393.73,152.87,67.02,204.75,21.33,75.61,48.9,39.06,95.54,103.33,41.5,27.92,27.95,27.6,76.69,79.32,58.26,90.89,44.88,71.64,90.19,19.42,63.17,101.08,255.11,59.68,75.4,95.21,20.88,114.33,22.27,379.63,148.18,65.83,198.68,20.7,74.47,47.9,37.56,94.07,101.08,40.88,27.1,26.75,26.79,75.04,78.0,56.65,88.61,44.12,69.76,86.59,20.9,68.56,102.62,257.21,61.98,75.87,96.6,21.27,115.64,22.45,391.6,152.24,66.38,200.16,21.03,75.41,48.66,38.61,95.17,102.62,41.38,27.86,27.61,27.14,75.81,79.21,57.12,89.61,44.32,71.4,88.28,19601870.0,151111024.4,2454844.2,3610026.8,6969832.0,5620026.6,4310947.6,28772003.4,4635381.4,31280778.0,2396683.6,4083824.6,5291475.6,3235147.6,30104886.2,9192733.2,21388835.8,15599193.6,4789001.6,2454844.2,16188732.2,36180517.2,5882877.6,31462473.4,11565163.6,2248774.8,5736791.6,3832007.2,9431941.6,8140154.4,11418000.6
2013-02-18,20.94,68.5,102.66,259.19,62.09,76.06,96.67,21.25,115.72,22.48,391.27,152.48,66.7,200.01,21.03,75.42,48.8,38.11,95.05,102.66,41.37,27.88,27.45,27.14,75.96,79.1,57.2,89.8,44.37,71.49,88.25,21.43,68.91,103.59,270.65,62.76,76.25,97.5,21.27,116.84,23.55,397.03,156.72,67.99,201.25,21.3,76.16,49.46,38.16,95.34,103.59,41.57,28.16,27.68,27.43,76.97,80.85,57.5,90.78,44.78,71.7,88.81,20.89,65.7,102.22,257.0,61.43,74.54,95.28,20.51,114.03,22.48,389.27,151.79,66.52,199.02,20.99,75.37,48.37,36.54,93.19,102.22,40.82,27.75,27.16,26.81,75.81,79.1,56.75,88.8,44.11,68.13,87.8,21.02,65.74,103.23,265.09,61.69,75.03,95.61,20.99,114.96,23.29,396.84,154.99,67.52,200.98,21.12,76.16,48.88,37.42,93.9,103.23,41.42,28.01,27.48,27.29,76.54,80.39,57.32,90.78,44.4,69.3,88.36,17990556.75,114480402.75,2042853.0,3921457.25,4363188.0,3848235.25,3958464.25,55423953.0,5055362.75,53133685.0,1880562.75,4493041.25,5543787.5,2888387.25,29685153.0,8956196.75,19016870.25,24652987.0,5411652.75,2042853.0,14429848.75,40007145.75,5786196.5,24714201.75,8653251.0,1818294.25,4908671.0,3735004.75,10179128.25,10310754.0,11907514.0
2013-02-25,21.03,65.87,103.42,265.91,61.67,74.99,95.74,21.01,115.19,23.42,398.39,155.69,67.63,200.6,21.18,76.03,49.12,37.51,94.14,103.42,41.6,27.88,27.44,27.4,76.56,80.5,54.2,91.03,44.26,69.19,88.54,21.45,66.1,104.4,274.3,63.0,77.03,96.37,21.67,117.34,23.75,404.89,159.0,67.92,202.49,21.21,77.02,49.68,38.72,96.78,104.4,43.45,28.2,27.58,27.75,77.76,81.15,56.88,91.51,45.99,71.47,90.19,20.72,63.22,101.75,259.65,61.14,74.27,89.08,20.65,113.5,22.81,395.64,147.6,63.82,197.51,20.1,75.57,47.65,37.41,93.3,101.75,41.58,27.23,27.0,26.84,75.9,79.25,53.29,88.37,44.26,68.3,87.7,20.73,63.26,101.75,259.87,62.02,75.03,89.16,20.66,113.54,22.81,395.78,147.65,63.92,197.51,20.23,75.57,47.7,37.72,96.14,101.75,42.52,27.37,27.02,26.84,75.92,79.25,53.3,88.37,45.72,70.44,87.7,14285301.4,103124477.4,2785220.4,3236754.4,5648991.8,5841494.0,6705927.0,36795623.0,5600280.0,41326029.0,2714009.4,5905471.2,7891495.4,3518546.2,42802240.0,9249806.6,25209412.4,15584163.8,5260753.8,2785220.4,15350148.8,42291045.0,7976520.0,28854464.6,9954026.6,2187047.6,8737634.8,3776945.4,17362883.0,13614940.0,12520346.0
2013-03-04,20.68,63.4,102.11,260.89,62.06,75.43,89.59,20.54,114.47,22.97,397.9,148.11,65.56,198.63,20.49,75.88,48.22,37.95,96.35,102.11,42.75,27.38,27.2,26.89,75.99,79.42,53.51,89.01,45.92,70.69,88.5,22.74,64.63,104.56,273.3,63.0,77.92,93.16,21.04,117.89,23.46,411.83,152.47,70.3,205.19,21.29,77.28,49.55,38.97,96.57,104.56,43.35,28.15,27.45,27.7,76.95,81.25,54.01,91.32,47.11,73.26,89.81,20.58,59.86,101.91,255.73,61.51,75.14,88.5,20.44,113.75,22.91,392.59,146.71,65.49,197.84,20.41,75.5,46.85,37.78,94.87,101.91,42.1,27.33,26.97,26.82,75.56,79.28,52.51,88.41,45.81,70.58,87.76,22.7,60.01,103.28,273.11,62.89,77.09,89.75,20.74,117.49,23.27,411.16,152.18,70.29,205.19,21.27,77.2,49.1,38.82,95.07,103.28,43.34,28.15,27.36,27.69,76.68,80.52,53.32,89.13,47.11,73.26,88.95,22492812.8,127327186.0,2585084.2,3068328.4,5203263.4,5394976.2,5997886.4,27321789.4,5446729.0,35485227.8,2290211.6,4618014.0,12061524.2,3853980.8,48456637.0,10578477.2,27936523.2,14544451.0,4642767.4,2585084.2,14006684.0,39036175.0,6483538.0,27695250.4,8730775.4,1791096.0,5819716.8,3132543.4,14660154.0,11547536.2,12624893.2
2013-03-11,22.91,60.21,103.76,274.0,63.26,77.45,90.49,20.83,117.97,23.46,414.88,153.45,70.58,205.86,21.34,77.56,49.49,38.98,95.54,103.76,43.6,28.29,27.45,27.77,76.78,80.79,53.43,89.69,47.4,73.47,89.48,23.09,62.72,105.96,276.68,65.62,83.03,91.52,21.98,119.11,23.9,422.42,157.19,71.45,210.74,22.04,78.52,50.86,39.42,98.95,105.96,43.93,28.54,27.82,28.38,77.49,82.05,54.64,93.1,47.98,74.13,90.15,22.57,60.11,103.65,269.99,63.06,77.11,89.27,20.83,117.67,23.44,412.94,152.01,69.94,205.69,21.28,77.22,49.31,38.56,95.33,103.65,42.87,27.67,27.08,27.77,76.46,80.56,53.18,89.51,47.14,72.81,88.35,22.6,62.55,105.81,271.24,65.5,82.94,91.18,21.88,118.73,23.62,417.83,153.3,71.32,210.08,21.69,78.44,50.48,39.31,98.89,105.81,43.66,27.87,27.26,28.25,77.35,81.75,54.21,92.91,47.81,72.98,89.16,17131651.8,121648895.2,2412131.4,2293023.0,5732679.0,5975324.4,5432358.8,33829271.4,5124260.4,30831469.4,2696246.2,4457595.2,5995973.6,3607521.8,41104303.8,8659145.0,24325783.6,12078707.4,5791377.6,2412131.4,23039023.6,39278121.8,6874694.4,27690685.0,7580741.8,1442410.0,4705570.4,2829255.6,11743893.2,6775652.4,12714720.6
2013-03-18,22.51,62.23,105.82,271.0,65.63,83.1,91.16,21.76,118.88,23.59,415.77,153.3,70.9,209.4,21.66,78.5,50.35,39.28,98.86,105.82,45.42,27.84,26.85,28.23,77.19,81.56,54.17,92.86,47.71,72.95,89.45,22.75,65.35,106.88,277.4,66.43,86.49,91.16,21.95,120.26,23.76,416.36,155.63,71.14,215.9,21.85,79.24,51.0,39.31,99.7,106.88,45.42,28.28,27.5,28.24,77.48,83.15,55.47,93.58,49.15,74.2,89.91,21.87,60.77,104.88,257.12,64.76,83.0,87.67,21.38,118.06,23.13,401.14,150.46,68.45,209.09,21.19,78.2,48.95,38.55,98.21,104.88,43.57,27.64,26.64,27.74,75.8,81.47,54.06,92.25,47.59,72.01,88.55,22.01,65.1,105.41,257.89,65.78,85.18,89.36,21.67,119.13,23.25,404.3,151.95,69.35,213.21,21.26,78.81,49.51,38.76,98.57,105.41,43.63,28.1,27.08,28.04,76.16,82.53,55.0,92.77,48.75,72.25,88.77,17481368.4,121287857.6,2690979.4,3589268.8,5683816.8,6480709.2,6860767.2,37338260.8,6509928.0,37594194.0,2047969.2,4353833.8,6776340.6,4679916.0,34043520.0,10647263.4,29999846.0,14519586.6,4346249.6,2690979.4,27261380.4,52363980.8,8132253.6,34945292.4,8754708.4,2300280.6,5748613.6,3738300.4,13581316.8,8563434.8,15317637.2
2013-03-25,22.06,65.64,105.83,258.4,65.99,85.53,89.4,21.71,119.39,23.3,406.03,152.61,69.55,214.13,21.26,78.98,49.65,38.92,98.78,105.83,43.7,28.12,27.14,28.1,76.14,82.74,55.0,93.0,48.9,72.42,88.89,23.88,67.14,106.8,259.76,66.77,86.14,89.4,21.74,121.56,23.8,410.03,153.09,70.36,215.82,21.42,79.94,49.99,40.43,99.62,106.8,44.29,28.49,30.12,28.51,77.82,84.37,55.53,94.0,49.44,75.11,89.9,21.89,64.07,104.64,252.07,64.8,84.18,86.05,20.69,118.65,23.05,403.63,144.68,68.42,210.05,20.9,78.5,48.16,38.82,98.12,104.64,43.51,27.96,26.76,27.9,76.11,82.66,54.23,92.28,48.28,72.19,87.9,23.38,66.23,105.17,256.02,66.1,84.85,86.64,20.85,120.18,23.24,405.22,146.11,69.47,210.74,21.15,79.68,48.52,40.12,98.24,105.17,43.69,28.16,29.78,28.16,76.68,83.37,54.86,92.8,49.16,74.85,89.02,19373401.6,105746285.4,2619891.2,2985267.8,4557097.4,3843187.0,6832173.8,38521488.8,5779002.8,37249844.4,1648850.0,3911729.6,6827135.6,3664802.2,33724016.4,8005688.4,22746593.6,17875435.6,4161778.6,2619891.2,13097123.8,38893301.2,16490384.0,27041713.2,7396922.2,2083321.0,5106191.6,2899576.6,12692894.0,7068925.6,12088716.8
2013-04-01,23.46,66.49,105.41,257.05,66.4,85.43,87.06,20.94,120.74,23.27,407.16,148.29,69.66,211.77,21.28,79.93,48.74,40.13,98.35,105.41,43.95,28.24,29.68,28.26,77.02,83.64,55.14,93.28,49.38,74.93,89.41,23.83,66.55,106.34,267.4,67.75,86.84,87.98,21.38,121.13,23.3,407.41,149.06,70.77,213.5,21.98,81.96,48.97,40.7,99.78,106.34,44.4,28.66,29.81,28.9,77.85,84.72,59.36,93.73,49.59,75.93,90.98,23.19,61.11,104.97,256.28,66.37,85.03,85.41,20.61,118.76,22.85,397.02,144.6,69.0,209.74,21.25,79.85,47.28,40.02,98.18,104.97,43.77,28.08,28.99,28.23,76.57,82.57,55.09,91.29,48.75,74.24,89.36,23.5,61.27,105.65,261.61,67.26,85.25,85.64,20.83,119.61,23.08,401.0,146.04,69.67,212.38,21.43,81.93,47.83,40.45,99.05,105.65,44.35,28.61,29.13,28.84,77.7,83.95,58.97,92.92,49.22,75.43,90.77,15198756.5,91150948.0,1996279.5,2573785.25,3642301.25,4006174.75,5224472.25,30932069.0,5298210.75,29618307.25,1862624.75,3527411.5,5232387.25,2855386.5,37998272.0,10525468.75,21980956.75,12664569.75,3987247.75,1996279.5,12409367.5,37134837.0,8495850.5,25663548.25,6486948.0,1665060.75,7320223.5,3009912.0,11272393.0,7099786.75,12896335.0
2013-04-08,23.77,61.09,105.8,262.4,67.38,85.39,86.02,20.96,119.84,23.17,402.67,145.27,69.9,212.92,21.52,82.0,48.01,40.43,99.4,105.8,44.51,28.59,29.18,28.97,77.84,84.1,61.63,93.15,49.53,75.55,90.59,23.9,62.59,106.97,265.89,67.76,86.81,86.02,21.37,119.95,23.4,407.82,147.48,71.25,214.89,21.58,82.95,48.59,40.9,101.5,106.97,46.16,28.95,29.98,29.44,79.15,84.79,63.95,93.97,49.86,77.44,90.92,23.01,59.95,104.35,253.67,64.77,83.8,83.05,20.0,116.17,22.76,384.58,140.34,69.61,206.34,20.75,80.31,46.53,39.77,99.02,104.35,44.42,28.11,29.16,28.64,77.65,83.34,61.3,91.9,48.66,75.42,88.15,23.48,60.89,105.75,258.95,65.6,86.75,84.19,20.57,117.81,23.12,387.81,143.82,71.22,209.32,21.09,81.11,48.58,40.86,101.5,105.75,45.48,28.59,29.98,29.16,78.79,84.73,61.89,93.71,49.43,77.29,88.6,13286524.8,96819963.8,2314648.8,2373282.8,4843734.4,4624395.4,7819727.4,33403428.0,5309328.4,34828147.4,2499056.0,3589197.2,6957665.8,3290960.2,32886302.2,11463686.4,22781636.4,14385105.4,5061981.4,2314648.8,15076751.8,38896190.6,7232350.8,29178498.4,8684603.6,1455220.4,10368827.0,2994977.0,22996210.0,7112384.8,11511951.6
